CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
8201160,2017,2017-03-23,3801,2017-02-27,1830,397,SOUTH,1,5,7,3801,0,0,0,,0,3B14D,"9TH ST","BRANNAN ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,F,D,C,A,A,H,-,B,A,0,,,Y,,Y,,A,07,0,0,1,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40698998,37.77005993
8201159,2017,2017-03-23,3801,2017-02-24,2018,1746,TARAV,5,5,7,3801,0,0,0,,0,3I16D,"JUAN BAUTISTA CIR","FONT BL",10.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,F,G,B,D,A,H,-,C,D,0,Y,,,,Y,Y,A,01,0,1,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.47864614,37.71846988
8201158,2017,2017-03-17,3801,2017-02-09,1637,RAYMOND,CENTR,4,5,7,3801,0,0,0,,0,3A15D,"1ST ST","MARKET ST",0.00,,Y,C,-,N,,,,,,,,,,Y,4,0,1,2,A,-,-,,,N,G,B,E,B,H,-,A,D,0,Y,,,,Y,,-,,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.39913993,37.79104989
8201157,2017,2017-03-17,3801,2017-02-06,0049,912,BAYVI,1,5,7,3801,0,0,0,,0,3C12D,"BAYSHORE BL","PAUL AV",0.00,,Y,C,G,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,B,H,-,C,A,0,Y,,,,Y,,A,08,0,1,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40078991,37.72360989
8201156,2017,2017-03-23,3801,2017-02-27,2216,329,SOUTH,1,5,7,3801,0,0,0,,0,3B14E,"VAN NESS AV","MARKET ST",0.00,,Y,C,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21453,D,N,A,B,B,B,H,-,C,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41925991,37.77516996
8201155,2017,2017-04-27,3801,2017-02-25,1524,2007,3A,6,5,7,3801,0,0,0,,0,,"JONES ST","UNION ST",0.00,,Y,B,-,N,,,,,,,,,,Y,3,0,1,2,A,-,12,22450,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41576999,37.79960994
8201154,2017,2017-03-17,3801,2017-02-11,0020,001752,CENTR,6,5,7,3801,0,0,0,,0,0A4,BROADWAY,"KEARNY ST",93.00,E,N,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,11,21954,A,N,G,B,D,A,H,-,C,A,0,Y,,Y,,Y,Y,N,60,0,0,2,0,1,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40517243,37.79806209
8201152,2017,2017-03-23,3801,2017-02-14,0801,991,MISSI,2,5,7,3801,0,0,0,,0,4B2B,"13TH ST","HARRISON ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,-,-,37.76963,-122.41323,"SAN FRANCISCO","SAN FRANCISCO",-122.41340989,37.76944996
8201151,2017,2017-03-23,3801,2017-02-24,0555,000664,MISSI,5,5,7,3801,0,0,0,,0,3D11A,"17TH ST","SANCHEZ ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,H,A,A,A,B,-,D,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.43071992,37.76275994
8201150,2017,2017-08-01,3801,2017-02-10,2222,986,TARAV,5,5,7,3801,0,0,0,,0,3I16E,"GENEVA AV","RT 280",23.00,W,N,A,-,Y,SF,4,280,-,R,1.557,R,4,S,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,C,A,0,,,,,Y,,-,,0,0,1,0,0,0,0,0,0,-,SO,,,"SAN FRANCISCO","SAN FRANCISCO",-122.44841004,37.71986324
8201148,2017,2017-03-23,3801,2017-02-10,1012,73,MISSI,5,5,7,3801,0,0,0,,0,4B5D,"GUERRERO ST","24TH ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,12,21453,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,37.52081,-122.4228,"SAN FRANCISCO","SAN FRANCISCO",-122.42286988,37.75199992
8201147,2017,2017-03-23,3801,2017-02-20,1814,2017,RICHM,1,5,7,3801,0,0,0,,0,3G15D,"36TH AV","FULTON ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,01,23153,A,N,C,D,A,B,-,-,C,A,0,,,,,Y,Y,A,07,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4959699,37.77202999
8201146,2017,2017-03-17,3801,2017-02-10,1214,0262,NORTH,5,5,7,3801,0,0,0,,0,3E11A,"SCOTT ST","TURK ST",55.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,B,G,A,A,D,-,A,D,0,,Y,,,Y,Y,-,-,0,1,0,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4370917,37.78000898
8201145,2017,2017-03-16,3801,2017-02-07,2324,577,SOUTH,2,5,7,3801,0,0,0,,0,3B63,"GOUGH ST",MCCOPPIN,25.00,N,N,B,C,N,,,,,,,,,,Y,3,0,2,2,A,-,07,21658,A,N,C,E,A,B,H,-,C,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42038967,37.77182973
8201144,2017,2017-03-23,3801,2017-02-22,1701,2725,RICHM,3,5,7,3801,0,0,0,,0,3G14D,"GEARY BL","30TH AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21456,B,N,D,B,B,A,H,-,A,A,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.49006988,37.77990999
8201142,2017,2017-03-17,3801,2017-02-10,1845,2091,TARAV,5,5,7,3801,0,0,0,,0,3I15D,"LAKESHORE PLZ","SLOAT BL",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,00,21456,D,N,G,B,D,A,H,-,C,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.49047,37.73415997
8201141,2017,2017-03-16,3801,2017-02-07,2355,2733,TARAV,2,5,7,3801,0,0,0,,0,3I15E,"SAN LEANDRO WY","OCEAN AV",0.00,,Y,C,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,C,E,A,B,H,-,C,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.46932991,37.72997995
8201140,2017,2017-03-23,3801,2017-02-21,1435,783,RICHM,2,5,7,3801,0,0,0,,0,"3 CAR",BALBOA,"7TH AV",60.00,W,N,B,C,N,,,,,,,,,,Y,4,0,1,2,A,-,08,22107,,N,B,C,A,B,H,-,A,D,0,,,,,Y,,-,,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.46527733,37.77718058
8201138,2017,2017-03-17,3801,2017-02-08,2123,004313,RICHM,3,5,7,3801,0,0,0,,0,0G2,"ARGUELLO BL","ANZA ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,F,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,07,0,1,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.45874994,37.7793499
8201137,2017,2017-03-17,3801,2017-02-07,2230,2379,CENTR,2,5,7,3801,0,0,0,,0,3A12E,"KEARRY ST","SUTTER ST",0.00,,Y,B,C,N,,,,,,,,,,N,2,0,2,3,A,-,10,21950,A,F,G,B,B,B,H,-,C,A,0,Y,,,,Y,,A,01,1,1,0,0,2,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4038399,37.78982994
8201136,2017,2017-03-23,3801,2017-02-22,0925,251,INGLE,3,5,7,3801,0,0,0,,0,H10,"BAYSHORE BL","VISITACION AV",255.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40476626,37.70983123
8201134,2017,2017-03-17,3801,2017-02-05,1841,273,NORTH,7,5,7,3801,0,0,0,,0,3E13D,"FULTON ST","FILLMORE ST",0.00,,Y,C,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,B,H,-,C,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.43155991,37.77768998
8201132,2017,2017-03-23,3801,2017-02-21,2124,2287,TENDE,2,5,7,3801,0,0,0,,0,3J60,"JONES ST","TURK ST",30.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,F,H,J,A,A,H,-,C,A,0,,,Y,,Y,,-,-,0,1,0,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4124256,37.78308148
8201131,2017,2017-03-23,3801,2017-02-19,1245,577,SOUTH,7,5,7,3801,0,0,0,,0,3B13A,"DE HARO ST","16TH ST",0.00,,Y,B,C,N,,,,,,,,,,Y,4,0,2,2,A,-,12,21453,A,N,D,C,A,B,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40168987,37.76614989
8201130,2017,2017-03-16,3801,2017-02-13,0319,33,CENTR,1,5,7,3801,0,0,0,,0,001,"POST ST","MASON ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,F,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41002995,37.78804994
8201128,2017,2017-03-23,3801,2017-02-18,0545,2739,INGLE,6,5,7,3801,0,0,0,,0,03E,"CORTLAND AV","BOCANA ST",0.00,,Y,B,C,N,,,,,,,,,,Y,4,0,1,1,A,-,03,22350,,N,A,I,A,B,H,-,B,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41859991,37.73928995
8201127,2017,2017-03-23,3801,2017-02-14,0608,2457,TARAV,2,5,7,3801,0,0,0,,0,3I13A,"SUNSET BL","SANTIAGO ST",6.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,B,A,0,Y,,,,Y,,A,07,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.49465116,37.74411646
8201126,2017,2017-03-17,3801,2017-02-12,0633,859,TENDE,7,5,7,3801,0,0,0,,0,3J11A,"MARKET ST","10TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21954,A,N,B,B,E,A,H,-,B,A,0,Y,,,,Y,Y,N,60,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41752993,37.77652997
8201124,2017,2017-03-23,3801,2017-02-18,1640,2126,CENTR,6,5,7,3801,0,0,0,,0,3A13B,"BAY ST","MASON ST",0.00,,Y,C,-,N,,,,,,,,,,Y,3,0,2,3,A,-,12,21453,A,N,D,C,A,B,H,-,B,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41358996,37.80562998
8201123,2017,2017-03-23,3801,2017-02-19,2143,1102,INGLE,7,5,7,3801,0,0,0,,0,0H5,"LOWELL ST","BRUNSWICK ST",54.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,01,23152,A,F,A,C,A,B,H,-,C,A,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4455856,37.70993564
8201122,2017,2017-03-17,3801,2017-02-12,2000,311,SOUTH,7,5,7,3801,0,0,0,,0,3B13D,"9TH ST","FOLSOM ST",33.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41169231,37.77383285
8201120,2017,2017-03-15,3801,2017-02-20,2211,2035,MISSI,1,5,7,3801,0,0,0,,0,3D16E,"CESAR CHAVEZ ST","HARRISON ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,2,2,A,-,12,21453,A,N,D,C,A,B,H,-,C,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41151989,37.74829993
8201119,2017,2017-03-15,3801,2017-02-03,0956,623,BAYVI,5,5,7,3801,0,0,0,,0,3C11A,"ILLINOIS ST","23RD ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.38708988,37.75542992
8201116,2017,2017-03-15,3801,2017-02-14,1825,172,NORTH,2,5,7,3801,0,0,0,,0,3E12D,"POLK ST","GEARY ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,08,22101,D,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41973999,37.78589996
8201115,2017,2017-03-16,3801,2017-02-04,1535,246,BAYVI,6,5,7,3801,0,0,0,,0,3C11C,"23RD ST","MINNESOTA ST",4.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.38999381,37.75529927
8201112,2017,2017-03-15,3801,2017-02-15,1333,137,MISSI,3,5,7,3801,0,0,0,,0,004,"CESAR CHAVEZ","BRYANT ST",12.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,A,08,0,0,1,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40867848,37.74837
8201107,2017,2017-03-15,3801,2017-02-02,1015,563,PARK,4,5,7,3801,0,0,0,,0,001,"7TH AV","IRVING ST",207.00,S,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,B,H,-,A,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.46412076,37.76359219
8201104,2017,2017-03-15,3801,2017-02-15,1807,2095,MISSI,3,5,7,3801,0,0,0,,0,3D63,"18TH ST","SOUTH VAN NESS",87.00,W,N,A,-,N,,,,,,,,,,Y,2,0,1,3,A,-,09,21804,A,N,D,C,A,A,H,-,C,D,0,,,Y,,Y,,A,01,1,0,0,0,0,0,0,0,1,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4175003,37.76193316
8201103,2017,2017-03-15,3801,2017-02-01,1751,1900,TARAV,3,5,7,3801,0,0,0,,0,3I16D,"OCEAN AV","HAROLD AV",37.00,W,N,-,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,C,D,0,Y,,,,Y,Y,N,60,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.45325305,37.72329791
8201100,2017,2017-03-15,3801,2017-02-15,2305,001372,INGLE,3,5,7,3801,0,0,0,,0,3H15E,"MISSION ST","ACTON ST",4.00,N,N,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,03,22350,,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,01,1,0,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.45274724,37.70880425
8201099,2017,2017-03-16,3801,2017-02-02,1441,2287,TENDE,4,5,7,3801,0,0,0,,0,3J60,"EDDY ST","JONES ST",70.00,W,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21954,A,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41282909,37.78390882
8201096,2017,2017-03-15,3801,2017-02-15,1730,276,INGLE,3,5,7,3801,0,0,0,,0,3H11D,"SILVER AV","CONGDON ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42597989,37.72863993
8201095,2017,2017-03-15,3801,2017-02-02,1957,004332,RICHM,4,5,7,3801,0,0,0,,0,3G13D,"FULTON ST","7TH AV",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,B,H,-,C,A,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.46482998,37.77348997
8201092,2017,2017-03-15,3801,2017-02-15,0808,2211,COJ,3,5,7,3801,0,0,0,,0,3J15A,"MARKET ST","7TH ST",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,1,A,-,17,21200,,N,E,I,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4125099,37.7804799
8201091,2017,2017-03-16,3801,2017-02-02,2238,1368,CENTR,4,5,7,3801,0,0,0,,0,3A62,"UNION ST","POWELL ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,11,21955,,N,G,B,D,B,H,-,C,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41082995,37.80023995
8201088,2017,2017-03-15,3801,2017-02-14,1246,460,SOUTH,2,5,7,3801,0,0,0,,0,2CAR,"HOWARD ST","5TH ST",297.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,17,22517,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,-,,0,1,0,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40420107,37.78208532
8201084,2017,2017-03-15,3801,2017-02-01,1802,2132,MISSI,3,5,7,3801,0,0,0,,0,3D62,"DOLORES ST","CLIPPER ST",3.00,N,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,01,23152,A,M,B,C,A,A,-,-,C,D,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42500073,37.74944822
8201083,2017,2017-03-16,3801,2017-02-03,0245,173,3HING,5,5,7,3801,0,0,0,,0,3H12E,"30TH ST","MISSION ST",123.00,W,N,C,-,N,,,,,,,,,,N,2,0,1,2,A,-,03,22350,,F,G,B,E,B,H,-,C,A,0,Y,,,,Y,Y,A,01,1,0,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42238322,37.742355
8201080,2017,2017-03-15,3801,2017-02-07,0120,1499,MISSI,2,5,7,3801,0,0,0,,0,3D63,"13TH ST","MISSION ST",0.00,,Y,C,-,N,,,,,,,,,,Y,4,0,1,2,A,-,08,22101,D,N,D,C,A,B,H,-,C,A,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.42017991,37.76998996
8201079,2017,2017-03-16,3801,2017-02-03,0752,38,SOUTH,5,5,7,3801,0,0,0,,0,004,"MISSION ST","9TH ST",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,D,B,B,B,H,-,A,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41471988,37.77623993
8201076,2017,2017-03-15,3801,2017-02-03,2220,2710,MISSI,5,5,7,3801,0,0,0,,0,,"DIAMOND HEIGHTS BL","DIAMOND ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,10,21950,A,N,G,-,B,A,H,-,C,-,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.43734999,37.73829997
8201075,2017,2017-03-16,3801,2017-02-03,1526,246,BAYVI,5,5,7,3801,0,0,0,,0,3C102,"SAN BRUNO AV","DWIGHT ST",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40209992,37.72403997
8201072,2017,2017-03-15,3801,2017-02-07,0023,215,MISSI,2,5,7,3801,0,0,0,,0,3D16E,"16TH ST","CAPP ST",23.00,W,N,C,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,21453,A,F,D,G,A,B,H,-,C,A,0,,Y,,,Y,,A,08,0,0,1,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41881941,37.76509573
8201071,2017,2017-03-16,3801,2017-02-03,0810,283,SOUTH,5,5,7,3801,0,0,0,,0,3B13A,"MINNA ST","3RD ST",158.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,21657,,F,A,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.4010945,37.78614789
8201068,2017,2017-03-15,3801,2017-02-04,2129,679,MISSI,6,5,7,3801,0,0,0,,0,0D1,"CASTRO ST","19TH ST",92.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21955,,N,G,B,D,A,H,-,C,D,0,Y,Y,,,Y,,N,60,0,1,0,0,0,0,1,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.43488101,37.75954219
8201067,2017,2017-03-16,3801,2017-02-03,1752,2228,TARAV,5,5,7,3801,0,0,0,,0,3I5D,"19TH AV","SLOAT BL",206.00,N,N,A,-,N,,,,,,,,,,Y,3,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,C,D,0,,,Y,,Y,,A,01,0,1,0,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.47516942,37.73528505
8201064,2017,2017-03-15,3801,2017-02-06,2235,1740,CENTR,1,5,7,3801,0,0,0,,0,3A5E,"DRUMM ST","CALIFORNIA ST",0.00,,Y,C,G,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,B,H,-,C,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.3964099,37.79365989
8201063,2017,2017-03-16,3801,2017-02-05,2115,2287,TENDE,7,5,7,3801,0,0,0,,0,3J60,"6TH ST",JESSIE,34.00,S,N,C,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21954,A,N,G,B,D,B,H,-,C,D,0,Y,,,,Y,,N,60,0,1,0,0,1,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.40912752,37.78133338
8201059,2017,2017-03-16,3801,2017-02-04,2000,1418,TARAV,6,5,7,3801,0,0,0,,0,0I3,"41ST AV","NORIEGA ST",0.00,,Y,A,-,N,,,,,,,,,,Y,4,0,3,2,A,-,09,21802,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,,A,01,0,0,3,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.50002994,37.75319994
8201056,2017,2017-03-15,3801,2017-02-04,1522,143,INGLE,6,5,7,3801,0,0,0,,0,3H11C,"MISSION ST","AVALON AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.43233996,37.72771998
8201052,2017,2017-03-16,3801,2017-02-06,0100,867,SOUTH,1,5,7,3801,0,0,0,,0,3B13E,"8TH ST","HOWARD ST",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,01,23153,A,N,D,C,A,A,H,-,C,A,0,,,,,Y,Y,A,01,0,1,0,0,0,0,0,0,0,-,-,,,"SAN FRANCISCO","SAN FRANCISCO",-122.41158998,37.77622995
